indexID,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
000001.ZICN,XSHG,1/9/96,539.17,541.35,540.99,559.64,558.62,189474200,803436601,19.45,0.036074
000001.ZICN,XSHG,1/10/96,558.62,552.3,540.59,552.31,547.62,153153500,652606197,-11,-0.019691
000001.ZICN,XSHG,1/11/96,547.62,547.46,543.12,552.56,545.64,115774400,496816149,-1.98,-0.003616
000001.ZICN,XSHG,1/12/96,545.64,545.23,541.67,549.76,547.11,96742900,421599851,1.47,0.002694
000001.ZICN,XSHG,1/15/96,547.11,545.05,543.83,551.91,551.04,91936100,423648768,3.93,0.007183
000001.ZICN,XSHG,1/16/96,551.04,551.82,545.49,554.9,547.76,85291100,362896438,-3.28,-0.005952
000001.ZICN,XSHG,1/17/96,547.76,546.21,535.24,548.57,537.31,98115300,409780937,-10.45,-0.019078
000001.ZICN,XSHG,1/18/96,537.31,533.38,517.3,533.41,517.63,126754900,559187828,-19.68,-0.036627
000001.ZICN,XSHG,1/19/96,517.63,515,512.83,523.59,523.51,86391200,382324423,5.88,0.011359
000001.ZICN,XSHG,1/22/96,523.51,520.95,514.16,521,516.46,68262400,309450794,-7.05,-0.013467
000001.ZICN,XSHG,1/23/96,516.46,515.48,515.48,522.41,519.6,55634000,251084179,3.14,0.00608
000001.ZICN,XSHG,1/24/96,519.6,519.94,519.94,524.33,522.63,77997700,344156037,3.03,0.005831
000001.ZICN,XSHG,1/25/96,522.63,523.75,520.74,538.96,521.37,230732000,941892194,-1.26,-0.002411
000001.ZICN,XSHG,1/26/96,521.37,516.44,515.37,527.07,525.57,96733000,399410633,4.2,0.008056
000001.ZICN,XSHG,1/29/96,525.57,526.2,525.49,530.17,529.14,109830000,485379491,3.57,0.006793
000001.ZICN,XSHG,1/30/96,529.14,531.3,525.6,532.65,532.57,115375600,528944209,3.43,0.006482
000001.ZICN,XSHG,1/31/96,532.57,531.46,530.12,538.11,537.35,196473200,820317358,4.78,0.008975
000001.ZICN,XSHG,2/1/96,537.35,536.24,532.61,537.17,536.68,96221700,446982826,-0.67,-0.001247
000001.ZICN,XSHG,2/2/96,536.68,535.12,528.57,536.04,536.04,99307000,487401950,-0.64,-0.001193
000001.ZICN,XSHG,2/5/96,536.04,537.23,522.48,537.27,522.85,122087600,680048928,-13.19,-0.024606
000001.ZICN,XSHG,2/6/96,522.85,520.08,518.18,522.67,520.69,77620400,399122662,-2.16,-0.004131
000001.ZICN,XSHG,2/7/96,520.69,520.37,519.65,524.72,524.3,67355500,336764871,3.61,0.006933
000001.ZICN,XSHG,2/8/96,524.3,523.74,521.13,524.65,521.86,37869400,188936760,-2.44,-0.004654
000001.ZICN,XSHG,2/9/96,521.86,522,521.11,525.43,525.41,32965800,153374043,3.55,0.006803
000001.ZICN,XSHG,2/12/96,525.41,523.57,523.57,524.06,523.85,36464200,180683454,-1.56,-0.002969
000001.ZICN,XSHG,2/13/96,523.85,525.14,524.96,530.75,529.58,47176200,213136669,5.73,0.010938
000001.ZICN,XSHG,2/14/96,529.58,530.09,528.71,534.18,529.25,49788200,227457608,-0.33,-0.000623
000001.ZICN,XSHG,2/15/96,529.25,529.32,528.5,538.35,536.98,83097900,394265513,7.73,0.014606
000001.ZICN,XSHG,2/16/96,536.98,537.13,537.13,553.83,552.94,187061000,929203675,15.96,0.029722
000001.ZICN,XSHG,3/4/96,552.94,583.38,572.91,601.98,601.98,448092300,2381797501,49.04,0.08869
000001.ZICN,XSHG,3/5/96,601.98,600.46,582.73,606.51,587.06,428967200,2200693397,-14.92,-0.024785
000001.ZICN,XSHG,3/6/96,587.06,582.37,558.69,583.33,559.7,251425700,1265822588,-27.36,-0.046605
000001.ZICN,XSHG,3/7/96,559.7,558.12,558.04,569.33,569.33,114842000,586832891,9.63,0.017206
000001.ZICN,XSHG,3/8/96,569.33,566.89,559.18,574.78,573.13,133441200,765905150,3.8,0.006675
000001.ZICN,XSHG,3/11/96,573.13,574.19,565.53,575.47,568.12,115724600,633143039,-5.01,-0.008741
000001.ZICN,XSHG,3/12/96,568.12,566.3,556.41,566.3,563.88,116622500,631255982,-4.24,-0.007463
000001.ZICN,XSHG,3/13/96,563.88,562.77,561.03,566.13,563.2,66170200,340816175,-0.68,-0.001206
000001.ZICN,XSHG,3/14/96,563.2,562.98,561.5,564.73,562.3,59266700,316831594,-0.9,-0.001598
000001.ZICN,XSHG,3/15/96,562.3,561.44,557.54,563.5,562.39,59779500,308015193,0.09,0.00016
000001.ZICN,XSHG,3/18/96,562.39,561.81,561.09,568.02,567.87,98070400,529025666,5.48,0.009744
000001.ZICN,XSHG,3/19/96,567.87,568.14,565.34,571.13,566.55,76332200,412310676,-1.32,-0.002324
000001.ZICN,XSHG,3/20/96,566.55,566.28,566.24,570.48,569.67,80307100,446453678,3.12,0.005507
000001.ZICN,XSHG,3/21/96,569.67,570.22,569.31,574.01,569.76,111847900,594341066,0.09,0.000158
000001.ZICN,XSHG,3/22/96,569.76,569.51,566.52,571.33,570.18,88493500,464683165,0.42,0.000737
000001.ZICN,XSHG,3/25/96,570.18,570.77,569.37,572.75,570.24,96236100,552893116,0.06,0.000105
000001.ZICN,XSHG,3/26/96,570.24,570.25,562.97,570.74,563.52,89045500,467403208,-6.72,-0.011785
000001.ZICN,XSHG,3/27/96,563.52,562.73,557.32,562.98,562.35,68452200,369351147,-1.17,-0.002076
000001.ZICN,XSHG,3/28/96,562.35,562.31,553.89,562.44,554.04,106069700,578857474,-8.31,-0.014777
000001.ZICN,XSHG,3/29/96,554.04,553.8,549.71,557.35,556.39,108585600,461200409,2.35,0.004242
000001.ZICN,XSHG,4/1/96,556.39,566.21,561.95,573.95,566.19,137165400,820544749,9.8,0.017614
000001.ZICN,XSHG,4/2/96,566.19,564.94,556.91,564.99,557.21,67606800,358805961,-8.98,-0.01586
000001.ZICN,XSHG,4/3/96,557.21,557.56,556.23,562.28,560.98,48423900,258397118,3.77,0.006766
000001.ZICN,XSHG,4/4/96,560.98,561.19,559.82,564.47,563.19,53691000,305107189,2.21,0.00394
000001.ZICN,XSHG,4/5/96,563.19,563.67,563.67,584.18,582.53,115715900,709539472,19.34,0.03434
000001.ZICN,XSHG,4/8/96,582.53,583.63,578.32,587.6,581.38,189963000,1215845221,-1.15,-0.001974
000001.ZICN,XSHG,4/9/96,581.38,580.63,576.61,580.94,578.07,85930500,502418953,-3.31,-0.005693
000001.ZICN,XSHG,4/10/96,578.07,578.37,577.73,582.3,579.82,100459600,608286067,1.75,0.003027
000001.ZICN,XSHG,4/11/96,579.82,579.51,576.99,583.38,583.38,99855400,611694968,3.56,0.00614
000001.ZICN,XSHG,4/12/96,583.38,584.39,584.39,593.73,586.96,154845800,963649923,3.58,0.006137
000001.ZICN,XSHG,4/15/96,586.96,585.95,583.32,587.92,584.67,82784900,485692317,-2.29,-0.003901
000001.ZICN,XSHG,4/16/96,584.67,584.27,584.22,591.42,590.85,135067200,723479892,6.18,0.01057
000001.ZICN,XSHG,4/17/96,590.85,594.15,591.89,597.77,593.38,174049200,981171005,2.53,0.004282
000001.ZICN,XSHG,4/18/96,593.38,592.81,589.8,600.28,600.28,165678900,948629128,6.9,0.011628
000001.ZICN,XSHG,4/19/96,600.28,602.15,602.15,618.27,618.12,412333900,2443462776,17.84,0.029719
000001.ZICN,XSHG,4/22/96,618.12,624.93,613.94,627.65,613.97,531217400,3500454617,-4.15,-0.006714
000001.ZICN,XSHG,4/23/96,613.97,611.37,609.89,623.77,623.77,288155500,1789477195,9.8,0.015962
000001.ZICN,XSHG,4/24/96,623.77,633.8,633.8,664.65,664.65,718455300,4445490145,40.88,0.065537
000001.ZICN,XSHG,4/25/96,664.65,674.47,650.82,686.38,652.67,668921300,4503472432,-11.98,-0.018025
000001.ZICN,XSHG,4/26/96,652.67,660.14,660.14,714.56,707.61,1007137600,6973551161,54.94,0.084177
000001.ZICN,XSHG,4/29/96,707.61,722.57,710,739.29,738.62,878022200,6372420040,31.01,0.043824
000001.ZICN,XSHG,4/30/96,738.62,728.39,679.45,738.5,681.16,723560400,5051592869,-57.46,-0.077794
000001.ZICN,XSHG,5/2/96,681.16,715.97,652.76,721.66,654.43,517900100,3547683707,-26.73,-0.039242
000001.ZICN,XSHG,5/3/96,654.43,654.43,645.01,660.27,650.04,296082700,2002063190,-4.39,-0.006708
000001.ZICN,XSHG,5/6/96,650.04,648.23,648.23,672.85,671.28,576648900,2988111559,21.24,0.032675
000001.ZICN,XSHG,5/7/96,671.28,677.44,660.02,682.62,661.16,493371500,2700472797,-10.12,-0.015076
000001.ZICN,XSHG,5/8/96,661.16,659.7,653.12,666.86,661.27,311917000,1796040026,0.11,0.000166
000001.ZICN,XSHG,5/9/96,661.27,659.4,654.82,669.8,656.9,267248100,1703690638,-4.37,-0.006608
000001.ZICN,XSHG,5/10/96,656.9,656.33,648,661.47,661.47,222507400,1300218840,4.57,0.006957
000001.ZICN,XSHG,5/13/96,661.47,665.5,663.69,672.76,666.11,383160500,1861909147,4.64,0.007015
000001.ZICN,XSHG,5/14/96,666.11,668.58,663.35,672.44,665.42,281169900,1553447745,-0.69,-0.001036
000001.ZICN,XSHG,5/15/96,665.42,665.76,664.99,682.05,682.05,278265100,1592160151,16.63,0.024992
000001.ZICN,XSHG,5/16/96,682.05,687.52,682.28,698.37,683.08,588904700,3373162260,1.03,0.00151
000001.ZICN,XSHG,5/17/96,683.08,685.21,682.41,712.05,711.93,432081000,2741274088,28.85,0.042235
000001.ZICN,XSHG,5/20/96,711.93,719.19,699.37,725.16,703.08,662809800,4256524586,-8.85,-0.012431
000001.ZICN,XSHG,5/21/96,703.08,701.96,660.93,707.06,661.85,471554900,2705860929,-41.23,-0.058642
000001.ZICN,XSHG,5/22/96,661.85,658.15,657.43,672.61,668.62,366383700,1955460682,6.77,0.010229
000001.ZICN,XSHG,5/23/96,668.62,668.7,641.57,670.25,642.67,329240100,1589859391,-25.95,-0.038811
000001.ZICN,XSHG,5/24/96,642.67,638.76,630.42,644.92,639.8,251911000,1348868844,-2.87,-0.004466
000001.ZICN,XSHG,5/27/96,639.8,639.51,635.02,642.11,637.96,120722300,648720829,-1.84,-0.002876
000001.ZICN,XSHG,5/28/96,637.96,638.57,638.18,647.06,646.91,193418800,1088101845,8.95,0.014029
000001.ZICN,XSHG,5/29/96,646.91,648.55,646.84,652.28,650.56,141789900,832489072,3.65,0.005642
000001.ZICN,XSHG,5/30/96,650.56,650.61,634.02,650.9,636.36,168118300,990229032,-14.2,-0.021827
000001.ZICN,XSHG,5/31/96,636.36,633.92,632.22,653.22,643.65,241609900,1744608965,7.29,0.011456
000001.ZICN,XSHG,6/3/96,643.65,643.96,636.46,652.52,641.09,323304400,2203152646,-2.56,-0.003977
000001.ZICN,XSHG,6/4/96,641.09,642.06,642,656.59,651.51,318367500,2173408163,10.42,0.016254
000001.ZICN,XSHG,6/5/96,651.51,654.78,654.04,696.97,696.97,599126300,4204963491,45.46,0.069776
000001.ZICN,XSHG,6/6/96,696.97,703.03,691.49,715.58,702.64,777663300,5499041302,5.67,0.008135
000001.ZICN,XSHG,6/7/96,702.64,720.44,716.54,739.44,727.34,1069187000,7488490455,24.7,0.035153
000001.ZICN,XSHG,6/10/96,727.34,740.11,736.99,764.63,764.39,1064045100,7040144106,37.05,0.050939
000001.ZICN,XSHG,6/11/96,764.39,765.33,742.4,765.35,752.26,770569800,5243102771,-12.13,-0.015869
000001.ZICN,XSHG,6/12/96,752.26,761.39,751.34,774.01,755.77,805835100,6013692498,3.51,0.004666
000001.ZICN,XSHG,6/13/96,755.77,758.22,745.53,769.3,768.68,692963900,4789505209,12.91,0.017082
000001.ZICN,XSHG,6/14/96,768.68,781.98,772.39,790.32,777.28,1017219300,6797088400,8.6,0.011188
000001.ZICN,XSHG,6/17/96,777.28,779.71,750.04,780.35,752,602104200,3834445089,-25.28,-0.032524
000001.ZICN,XSHG,6/18/96,752,749.3,748.56,793.6,793.56,539872900,4415297985,41.56,0.055266
000001.ZICN,XSHG,6/19/96,793.56,801.1,787.37,814.2,796.91,734585600,6123600102,3.35,0.004221
000001.ZICN,XSHG,6/20/96,796.91,788.92,783.47,802.61,793.59,397506400,3413843574,-3.32,-0.004166
000001.ZICN,XSHG,6/21/96,793.59,797.9,793.42,806.1,796.11,377321300,3245192978,2.52,0.003175
000001.ZICN,XSHG,6/24/96,796.11,797.87,789.09,799.03,793.34,339144200,2662725363,-2.77,-0.003479
000001.ZICN,XSHG,6/25/96,793.34,764.66,762.13,788.69,780.65,366814800,2914024679,-12.69,-0.015996
000001.ZICN,XSHG,6/26/96,780.65,782.15,782.15,802.04,801.46,389447400,3212049871,20.81,0.026657
000001.ZICN,XSHG,6/27/96,801.46,811.51,801.74,819.84,806.46,573174400,4982846464,5,0.006239
000001.ZICN,XSHG,6/28/96,806.46,809.6,798.04,811.88,804.25,436406200,3788350590,-2.21,-0.00274
000001.ZICN,XSHG,7/1/96,804.25,800.91,755.32,801.05,761.12,602765200,4818157201,-43.13,-0.053628
000001.ZICN,XSHG,7/2/96,761.12,758.47,753.64,766.07,759.71,361340700,3182836684,-1.41,-0.001853
000001.ZICN,XSHG,7/3/96,759.71,767.11,766.43,786.16,786.13,543638900,5252680785,26.42,0.034776
000001.ZICN,XSHG,7/4/96,786.13,790.28,774.07,794.85,785.43,618188500,5794688027,-0.7,-0.00089
000001.ZICN,XSHG,7/5/96,785.43,788.1,783.86,797.15,785.38,713511700,5390738156,-0.05,-6.40E-05
000001.ZICN,XSHG,7/8/96,785.38,794.13,790.09,807.89,807.34,727434700,6439040833,21.96,0.027961
000001.ZICN,XSHG,7/9/96,807.34,815.02,807.43,822.51,817.61,767306400,6442554766,10.27,0.012721
000001.ZICN,XSHG,7/10/96,817.61,821.1,809.35,825.39,820.05,657426200,5225605448,2.44,0.002984
000001.ZICN,XSHG,7/11/96,820.05,822.18,790.57,822.39,792.07,539523000,4369669594,-27.98,-0.03412
000001.ZICN,XSHG,7/12/96,792.07,784.26,778.87,796.41,796.41,380190500,3300324053,4.34,0.005479
000001.ZICN,XSHG,7/15/96,796.41,794.88,780.15,796.25,789.16,366584000,3070761821,-7.25,-0.009103
000001.ZICN,XSHG,7/16/96,789.16,796.76,793.69,823.77,823.08,568110200,4628994297,33.92,0.042982
000001.ZICN,XSHG,7/17/96,823.08,830.65,808.5,841.41,808.99,719264700,5047189266,-14.09,-0.017119
000001.ZICN,XSHG,7/18/96,808.99,808.09,808.09,819.56,818.04,381463500,2761649199,9.05,0.011187
000001.ZICN,XSHG,7/19/96,818.04,824.01,820.66,857.08,856.93,860225700,6130802982,38.89,0.04754
000001.ZICN,XSHG,7/22/96,856.93,871.48,870.22,887.07,884.94,1082827000,7864698349,28.01,0.032686
000001.ZICN,XSHG,7/23/96,884.94,888.92,864.51,889.41,871.47,684744700,5133593066,-13.47,-0.015221
000001.ZICN,XSHG,7/24/96,871.47,874.97,874.97,894.73,887.6,776747000,5857347429,16.13,0.018509
000001.ZICN,XSHG,7/25/96,887.6,887.25,867.09,894.21,868.16,822469000,5751411413,-19.44,-0.021902
000001.ZICN,XSHG,7/26/96,868.16,868.28,840.21,872.27,845.12,653036400,5100398737,-23.04,-0.026539
000001.ZICN,XSHG,7/29/96,845.12,846.19,837.2,855.5,855.42,416855800,3159293837,10.3,0.012188
000001.ZICN,XSHG,7/30/96,855.42,861.72,834.87,865.5,836.93,409372700,3169679696,-18.49,-0.021615
000001.ZICN,XSHG,7/31/96,836.93,836.67,820.85,841.72,822.48,356860200,2647605614,-14.45,-0.017265
000001.ZICN,XSHG,8/1/96,822.48,823.17,814.89,843.01,835.11,371330400,2784708676,12.63,0.015356
000001.ZICN,XSHG,8/2/96,835.11,842.4,828.66,850.59,838.88,391827200,3182119393,3.77,0.004514
000001.ZICN,XSHG,8/5/96,838.88,846.03,838.6,853.2,853.19,325265800,2427681328,14.31,0.017058
000001.ZICN,XSHG,8/6/96,853.19,854.78,848.36,862.43,862.22,376433100,2994729690,9.03,0.010584
000001.ZICN,XSHG,8/7/96,862.22,865.49,862.61,873.03,867.27,511448200,4086908425,5.05,0.005857
000001.ZICN,XSHG,8/8/96,867.27,871.03,869.55,877.92,876,446744900,3468291307,8.73,0.010066
000001.ZICN,XSHG,8/9/96,876,875.19,857.74,880.31,871.6,543428800,4120766849,-4.4,-0.005023
000001.ZICN,XSHG,8/12/96,871.6,880.13,880.13,894.86,886.05,529240600,4020290765,14.45,0.016579
000001.ZICN,XSHG,8/13/96,886.05,885.89,872.4,887.35,874.81,338046300,2591283017,-11.24,-0.012686
000001.ZICN,XSHG,8/14/96,874.81,875.79,868.74,879.09,871.65,306699800,2420930380,-3.16,-0.003612
000001.ZICN,XSHG,8/15/96,871.65,872.83,864.77,878.57,865.83,370310300,2915282538,-5.82,-0.006677
000001.ZICN,XSHG,8/16/96,865.83,862.68,838.42,862.88,853.87,392755900,3237462625,-11.96,-0.013813
000001.ZICN,XSHG,8/19/96,853.87,852.34,834.54,852.35,835.62,253243000,2118481763,-18.25,-0.021373
000001.ZICN,XSHG,8/20/96,835.62,834.73,820.77,837.58,822.44,271578000,2162501172,-13.18,-0.015773
000001.ZICN,XSHG,8/21/96,822.44,825.69,825.61,842.68,833.61,353354900,2859572678,11.17,0.013582
000001.ZICN,XSHG,8/22/96,833.61,838.2,816.05,842.46,818.2,300231100,2325351499,-15.41,-0.018486
000001.ZICN,XSHG,8/23/96,818.2,824.89,786.44,824.89,803.69,350852700,2808750896,-14.51,-0.017734
000001.ZICN,XSHG,8/26/96,803.69,789.15,770.85,800.53,773.07,294132200,2531508018,-30.62,-0.038099
000001.ZICN,XSHG,8/27/96,773.07,769.79,766.7,787.48,787.47,259649100,2036879865,14.4,0.018627
000001.ZICN,XSHG,8/28/96,787.47,790.72,789.06,806.36,796.84,349927500,2981339731,9.37,0.011899
000001.ZICN,XSHG,8/29/96,796.84,797.31,783.96,797.98,788.73,314290700,2101523128,-8.11,-0.010178
000001.ZICN,XSHG,8/30/96,788.73,791.392,791.39,809.968,809.938,466421900,3520278445,21.208,0.026889
000001.ZICN,XSHG,9/2/96,809.938,812.942,803.128,813.567,804.778,362917600,2662453246,-5.16,-0.006371
000001.ZICN,XSHG,9/3/96,804.778,805.533,799.011,808.879,800.223,363471600,2747409180,-4.555,-0.00566
000001.ZICN,XSHG,9/4/96,800.223,797.898,795.073,813.464,812.015,371796900,2971711537,11.792,0.014736
000001.ZICN,XSHG,9/5/96,812.015,817.37,812.932,838.667,814.383,705552700,5765848481,2.368,0.002916
000001.ZICN,XSHG,9/6/96,814.383,813.592,796.173,818.356,801.234,361496500,2980728366,-13.149,-0.016146
000001.ZICN,XSHG,9/9/96,801.234,798.597,791.626,799.977,793.586,360370900,3346858022,-7.648,-0.009545
000001.ZICN,XSHG,9/10/96,793.586,793.219,763.147,793.219,764.449,357919100,2940479843,-29.137,-0.036716
000001.ZICN,XSHG,9/11/96,764.449,762.806,754.587,773.598,769.245,290259500,2047304007,4.796,0.006274
000001.ZICN,XSHG,9/12/96,769.245,780.324,754.109,784.182,757.087,495112500,2106192440,-12.158,-0.015805
000001.ZICN,XSHG,9/13/96,757.087,756.391,752.684,779.069,779.069,329442500,2251410390,21.982,0.029035
000001.ZICN,XSHG,9/16/96,779.069,779.853,771.802,784.478,778.293,310575900,2737431519,-0.776,-0.000996
000001.ZICN,XSHG,9/17/96,778.293,777.728,774.146,785.111,776.479,282571200,2452681123,-1.814,-0.002331
000001.ZICN,XSHG,9/18/96,776.479,781.335,757.943,782.729,760.756,296064700,2503823042,-15.723,-0.020249
000001.ZICN,XSHG,9/19/96,760.756,756.113,754.283,769.131,769.099,204782700,1560462793,8.343,0.010967
000001.ZICN,XSHG,9/20/96,769.099,772.289,770.042,805.538,805.538,363256800,3292330485,36.439,0.047379
000001.ZICN,XSHG,9/23/96,805.538,812.942,812.308,852.037,851.986,875020900,8197043669,46.448,0.057661
000001.ZICN,XSHG,9/24/96,851.986,857.416,845.393,865.492,849.924,761911600,7256174297,-2.062,-0.00242
000001.ZICN,XSHG,9/25/96,849.924,855.345,830.251,858.601,835.181,526965300,5143411449,-14.743,-0.017346
000001.ZICN,XSHG,9/26/96,835.181,837.683,837.68,857.441,854.664,552870600,5380414398,19.483,0.023328
000001.ZICN,XSHG,9/27/96,854.664,861.623,855.752,875.525,875.525,677971100,6603607000,20.861,0.024408
000001.ZICN,XSHG,10/3/96,875.525,887.85,864.67,891.71,865.49,585527500,5381838314,-10.035,-0.011462
000001.ZICN,XSHG,10/4/96,865.49,864.19,855.79,869.65,863.46,384919800,3383326902,-2.03,-0.002345
000001.ZICN,XSHG,10/7/96,863.46,866.07,852.83,869.87,864.66,440136700,3441940079,1.2,0.00139
000001.ZICN,XSHG,10/8/96,864.66,869.08,865.42,882.09,877.61,536293200,4351186960,12.95,0.014977
000001.ZICN,XSHG,10/9/96,877.61,882.19,865.57,883.62,874.01,510722900,4186830445,-3.6,-0.004102
000001.ZICN,XSHG,10/10/96,874.01,878.05,877.34,904.14,904.1,974568300,6927798691,30.09,0.034428
000001.ZICN,XSHG,10/11/96,904.1,909.06,898.72,912.01,909.89,1125254100,7461778211,5.79,0.006404
000001.ZICN,XSHG,10/14/96,909.89,919.7,919.7,943.55,940.79,1250236200,8757552307,30.9,0.03396
000001.ZICN,XSHG,10/15/96,940.79,943.81,925.66,944.94,937.29,865586700,6613727324,-3.5,-0.00372
000001.ZICN,XSHG,10/16/96,937.29,944.35,921.15,953.4,933.88,849945500,6656883517,-3.41,-0.003638
000001.ZICN,XSHG,10/17/96,933.88,931.11,928.08,952.45,952.32,833141700,6656016391,18.44,0.019746
000001.ZICN,XSHG,10/18/96,952.32,960.55,937.77,968.22,939.93,996399000,7532118145,-12.39,-0.01301
000001.ZICN,XSHG,10/21/96,939.93,943.03,943.03,964.44,964.39,740976200,5486589341,24.46,0.026023
000001.ZICN,XSHG,10/22/96,964.39,952.93,943.03,978.98,976.47,1011405700,7290778487,12.08,0.012526
000001.ZICN,XSHG,10/23/96,976.47,989.32,986.72,1011.13,1010.83,1426261100,10831932350,34.36,0.035188
000001.ZICN,XSHG,10/24/96,1010.83,1017.46,1004.37,1020.97,1007.91,1116509600,9329883248,-2.92,-0.002889
000001.ZICN,XSHG,10/25/96,1007.91,1006.3,994.82,1016.91,1012.67,1127398700,9575816396,4.76,0.004723
000001.ZICN,XSHG,10/28/96,1012.67,1001.23,1000.07,1026.84,1022.86,1029549400,8544877157,10.19,0.010063
000001.ZICN,XSHG,10/29/96,1022.86,1032.61,1013.49,1038.81,1017.52,1114288800,9390301614,-5.34,-0.005221
000001.ZICN,XSHG,10/30/96,1017.52,1017.06,955.23,1022.02,958.94,891342200,7165048502,-58.58,-0.057571
000001.ZICN,XSHG,10/31/96,958.94,972.17,949.59,983.23,976.71,718393000,5587136188,17.77,0.018531
000001.ZICN,XSHG,11/1/96,976.71,935.17,906.96,962.11,930.79,797474700,5480916229,-45.92,-0.047015
000001.ZICN,XSHG,11/4/96,930.79,931,929.73,947.88,945.12,562850200,3670398500,14.33,0.015396
000001.ZICN,XSHG,11/5/96,945.12,947.44,922.67,950.36,928.03,503855500,3706333502,-17.09,-0.018082
000001.ZICN,XSHG,11/6/96,928.03,925.76,896.88,928.47,915.05,397199800,2900813512,-12.98,-0.013987
000001.ZICN,XSHG,11/7/96,915.05,919.95,915.62,931.6,928.14,349476100,2960240532,13.09,0.014305
000001.ZICN,XSHG,11/8/96,928.14,927.24,911.92,927.39,919.67,305442000,2650845375,-8.47,-0.009126
000001.ZICN,XSHG,11/11/96,919.67,923.37,922.2,933.97,933.97,363143200,3095741061,14.3,0.015549
000001.ZICN,XSHG,11/12/96,933.97,937.7,928.98,949.25,943,493715800,3588525685,9.03,0.009668
000001.ZICN,XSHG,11/13/96,943,945.98,932.93,951.09,940.52,452026000,3506058382,-2.48,-0.00263
000001.ZICN,XSHG,11/14/96,940.52,944.46,943.61,957.61,953.19,553915200,4414774796,12.67,0.013471
000001.ZICN,XSHG,11/15/96,953.19,951.51,943.8,958.62,950.83,550985800,4914051621,-2.36,-0.002476
000001.ZICN,XSHG,11/18/96,950.83,952.73,948.82,1004.95,1004.69,827896200,7208801162,53.86,0.056645
000001.ZICN,XSHG,11/19/96,1004.69,1019.62,1008.23,1047.39,1015.96,1289000700,10483051627,11.27,0.011217
000001.ZICN,XSHG,11/20/96,1015.96,1010.81,992.27,1018.89,1014.93,854193500,7033766695,-1.03,-0.001014
000001.ZICN,XSHG,11/21/96,1014.93,1018.05,937.84,1025.58,940.77,871465700,6921270972,-74.16,-0.073069
000001.ZICN,XSHG,11/22/96,940.77,928.52,919.61,952.03,951.83,636231700,4318191410,11.06,0.011756
000001.ZICN,XSHG,11/25/96,951.83,948.59,938.81,976.55,976.55,644017800,4709915082,24.72,0.025971
000001.ZICN,XSHG,11/26/96,976.55,981.47,957.81,985.13,967.59,620120700,5166540106,-8.96,-0.009175
000001.ZICN,XSHG,11/27/96,967.59,966.94,960.46,987.18,980.38,547605700,4615036029,12.79,0.013218
000001.ZICN,XSHG,11/28/96,980.38,983.01,978.51,1002.54,992.64,751075500,6001409630,12.26,0.012505
000001.ZICN,XSHG,11/29/96,992.64,997.85,997.84,1037.16,1032.95,1313048700,9572855616,40.31,0.040609
000001.ZICN,XSHG,12/2/96,1032.95,1056.68,1056.68,1134.9,1134.52,2041152800,16747284824,101.57,0.09833
000001.ZICN,XSHG,12/3/96,1134.52,1157.13,1118.83,1177.68,1122.99,2148567600,19274467022,-11.53,-0.010163
000001.ZICN,XSHG,12/4/96,1122.99,1117.03,1115.27,1170.6,1169.92,1482844200,12878816318,46.93,0.04179
000001.ZICN,XSHG,12/5/96,1169.92,1199.38,1180.21,1215.25,1212.08,1968710600,18972710970,42.16,0.036037
